# e0bc707b-5987-498d-9d92-59a36068fb99
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
1731.5059321; 773.1241845; 791.4441800; -3.0981047; -0.0076263; 31.5301883; -4.9905148
1733.5053616; 773.1955767; 789.4462162; -3.1137844; -0.0080433; 31.2121196; -4.8176786
1735.5047910; 773.2348466; 787.4465828; -3.1302569; -0.0084239; 30.9019610; -4.5442508
1737.5042205; 773.2404920; 785.4479247; 3.1358142; -0.0086997; 30.6065250; -4.4291803
1739.5036500; 773.2113727; 783.4488375; 3.1181488; -0.0089754; 30.3157996; -4.3230515
1741.5030795; 773.1463415; 781.4495727; 3.0999087; -0.0092598; 30.0293262; -4.2142014
1743.5025090; 773.0446169; 779.4539109; 3.0814278; -0.0092333; 29.7474106; -4.1492497
1745.5019385; 772.9060143; 777.4597543; 3.0629311; -0.0093584; 29.4672050; -4.0834190
1747.5013679; 772.7299331; 775.4667414; 3.0439189; -0.0096411; 29.1888190; -3.8962237
1749.5007974; 772.5155608; 773.4801852; 3.0240681; -0.0102498; 28.9206969; -3.4158730
1751.5002269; 772.2602218; 771.4960539; 3.0029659; -0.0107669; 28.6835687; -2.7789075
1753.4996564; 771.9623525; 769.5186106; 2.9810776; -0.0111354; 28.4892024; -1.8878820
1755.4990859; 771.6204954; 767.5476309; 2.9585690; -0.0113523; 28.3563975; -1.6373975
1757.4985154; 771.2340535; 765.5854133; 2.9356462; -0.0115262; 28.2407075; -1.3980860
1759.4979448; 770.8027076; 763.6334629; 2.9125400; -0.0116033; 28.1415495; -1.4273817
1761.4973743; 770.3255226; 761.6893247; 2.8892530; -0.0116528; 28.0399521; -1.4436737
1763.4968038; 769.8040610; 759.7602302; 2.8659284; -0.0115814; 27.9368191; -1.4720731
1765.4962333; 769.2380180; 757.8429540; 2.8432657; -0.0110892; 27.8312639; -1.4772713
1767.4956628; 768.6280788; 755.9340977; 2.8215103; -0.0106558; 27.7249319; -1.4159479
1769.4950922; 767.9787315; 754.0423924; 2.8003555; -0.0107665; 27.6226298; -1.2603511
1771.4945217; 767.2893281; 752.1676745; 2.7776087; -0.0121065; 27.5312497; -0.5626870
1773.4939512; 766.5500435; 750.2971380; 2.7527780; -0.0123702; 27.4903547; -0.1766308
1775.4933807; 765.7698298; 748.4583328; 2.7275076; -0.0134104; 27.4775050; 0.1293783
1777.4928102; 764.9453862; 746.6514439; 2.6989351; -0.0151519; 27.4869177; 0.1330785
1779.4922397; 764.0628707; 744.8596975; 2.6692504; -0.0141602; 27.4965963; 0.1274013
1781.4916691; 763.1334503; 743.0997885; 2.6426513; -0.0126355; 27.5058588; 0.1162668
1783.4910986; 762.1566100; 741.3580528; 2.6184739; -0.0119855; 27.5143091; 0.1011515
1785.4905281; 761.1340239; 739.6332982; 2.5943575; -0.0119209; 27.5216586; 0.0780349
1787.4899576; 760.0722607; 737.9358729; 2.5710690; -0.0113840; 27.5273272; 0.0373696
1789.4893871; 758.9757017; 736.2691288; 2.5481906; -0.0116279; 27.5300414; 0.0052531
1791.4888166; 757.8382127; 734.6246549; 2.5246126; -0.0119541; 27.5304229; -0.0248508
1793.4882460; 756.6582100; 733.0030626; 2.5003566; -0.0122153; 27.5286180; -0.0424301
1795.4876755; 755.4461454; 731.4200125; 2.4759092; -0.0123159; 27.5255361; 0.0827141
1797.4871050; 754.1919240; 729.8627646; 2.4512037; -0.0123589; 27.5315437; 0.2393068
1799.4865345; 752.8962018; 728.3330966; 2.4263986; -0.0123550; 27.5489175; 1.0038556
1801.4859640; 751.5687678; 726.8418420; 2.4022705; -0.0118384; 27.6216787; 1.5575166
1803.4853935; 750.2036921; 725.3794342; 2.3791914; -0.0110976; 27.7341923; 2.0078356
1805.4848229; 748.8053812; 723.9465891; 2.3578916; -0.0102020; 27.8785665; 2.1842152
1807.4842524; 747.3803008; 722.5448675; 2.3381984; -0.0095200; 28.0347791; 2.0406959
1809.4836819; 745.9274791; 721.1694052; 2.3195784; -0.0092902; 28.1799449; 1.8824475
1811.4831114; 744.4506290; 719.8224428; 2.3008138; -0.0094916; 28.3131937; 1.6333758
1813.4825409; 742.9471777; 718.5026910; 2.2815155; -0.0098085; 28.4283059; 1.6101056
1815.4819704; 741.4190835; 717.2134669; 2.2616504; -0.0099518; 28.5413238; 1.5966494
1817.4813998; 739.8661412; 715.9552185; 2.2418847; -0.0098291; 28.6529569; 1.8307417
1819.4808293; 738.2873441; 714.7265168; 2.2224864; -0.0095410; 28.7804242; 2.0673938
1821.4802588; 736.6867200; 713.5291408; 2.2037703; -0.0091071; 28.9236933; 2.4438768
1823.4796883; 735.0646447; 712.3610768; 2.1862273; -0.0084438; 29.0921424; 3.0794641
1825.4791178; 733.4219553; 711.2196434; 2.1702117; -0.0075254; 29.3030219; 3.4574222
1827.4785472; 731.7634994; 710.1038688; 2.1561661; -0.0064922; 29.5379897; 3.9737151
1829.4779767; 730.0905669; 709.0095755; 2.1443390; -0.0053373; 29.8057572; 4.4488925
1831.4774062; 728.4054285; 707.9328696; 2.1347144; -0.0043111; 30.1027184; 4.6886230
1833.4768357; 726.7120226; 706.8713277; 2.1270529; -0.0034836; 30.4125435; 4.9450430
1835.4762652; 725.0106197; 705.8213511; 2.1205134; -0.0030563; 30.7359290; 5.0445017
1837.4756947; 723.3027639; 704.7818311; 2.1147031; -0.0027853; 31.0623499; 5.0767691
1839.4751241; 721.5890423; 703.7517827; 2.1093481; -0.0026126; 31.3874316; 5.0630336
1841.4745536; 719.8699806; 702.7307554; 2.1041700; -0.0025667; 31.7083147; 5.0353604
1843.4739831; 718.1457416; 701.7186039; 2.0990575; -0.0025533; 32.0242551; 5.0375776
1845.4734126; 716.4162915; 700.7152275; 2.0939670; -0.0025215; 32.3372460; 5.0229671
1847.4728421; 714.6818031; 699.7205637; 2.0890095; -0.0024374; 32.6463415; 4.9585956
1849.4722716; 712.9426201; 698.7343481; 2.0843634; -0.0021813; 32.9486318; 4.9308678
1851.4717010; 711.1990545; 697.7556688; 2.0803031; -0.0018590; 33.2465064; 4.8734233
1853.4711305; 709.4518632; 696.7834558; 2.0769713; -0.0014737; 33.5383112; 4.7947341
1855.4705600; 707.7019169; 695.8164567; 2.0744019; -0.0010981; 33.8229476; 4.7640501
1857.4699895; 705.9497407; 694.8532436; 2.0725703; -0.0007522; 34.1034096; 4.7096327
1859.4694190; 704.1961156; 693.8926842; 2.0713574; -0.0004611; 34.3784192; 4.6337611
1861.4688485; 702.4416746; 692.9338223; 2.0706594; -0.0002503; 34.6468680; 4.6036272
1863.4682779; 700.6866651; 691.9757927; 2.0703449; -0.0000817; 34.9115270; 4.5516366
1865.4677074; 698.9315006; 691.0180677; 2.0702984; 0.0000351; 35.1712393; 4.4810256
1867.4671369; 697.1764552; 690.0602722; 2.0704471; 0.0001063; 35.4250626; 4.4528115
1869.4665664; 695.4215532; 689.1020721; 2.0707183; 0.0001581; 35.6754990; 4.4046243
1871.4659959; 693.6669576; 688.1433260; 2.0710658; 0.0001894; 35.9215074; 4.3397924
1873.4654254; 691.9127566; 687.1839486; 2.0714504; 0.0001903; 36.1622582; 4.3135549
1875.4648548; 690.1588432; 686.2238612; 2.0718269; 0.0001882; 36.3999754; 4.2687521
1877.4642843; 688.4053451; 685.2631411; 2.0722072; 0.0001923; 36.6337051; 4.2095254
1879.4637138; 686.6521550; 684.3017102; 2.0726008; 0.0002025; 36.8627406; 4.1851299
1881.4631433; 684.8994494; 683.3396223; 2.0730152; 0.0002084; 37.0890468; 4.1434401
1883.4625728; 683.1471397; 682.3768052; 2.0734266; 0.0002031; 37.3117465; 4.0883009
1885.4620022; 681.3951597; 681.4132423; 2.0738283; 0.0001990; 37.5301874; 4.0651597
1887.4614317; 679.6436234; 680.4490154; 2.0742225; 0.0001953; 37.7461384; 4.0259530
1889.4608612; 677.8924596; 679.4841024; 2.0746091; 0.0001914; 37.9587958; 3.9744349
1891.4602907; 676.1416150; 678.5184912; 2.0749886; 0.0001882; 38.1675698; 3.9524943
1893.4597202; 674.3911862; 677.5522500; 2.0753619; 0.0001854; 38.3740649; 3.9156643
1895.4591497; 672.6411102; 676.5853570; 2.0757301; 0.0001829; 38.5775458; 3.8672398
1897.4585791; 670.8913473; 675.6178012; 2.0760938; 0.0001810; 38.7774624; 3.8463790
1899.4580086; 669.1419775; 674.6496360; 2.0764539; 0.0001793; 38.9752834; 3.8117374
1901.4574381; 667.3929501; 673.6808407; 2.0768112; 0.0001780; 39.1703372; 3.7659916
1903.4568676; 665.6442359; 672.7114052; 2.0771662; 0.0001772; 39.3621009; 3.7461080
1905.4562971; 663.8958985; 671.7413688; 2.0775196; 0.0001765; 39.5519297; 3.7134775
1907.4557266; 662.1478992; 670.7707130; 2.0778721; 0.0001761; 39.7392101; 3.6700765
1909.4551560; 660.4002195; 669.7994291; 2.0782242; 0.0001761; 39.9234384; 3.6510808
1911.4545855; 658.6529045; 668.8275423; 2.0785765; 0.0001763; 40.1058735; 3.6202941
1913.4540150; 656.9059291; 667.8550378; 2.0789293; 0.0001765; 40.2859546; 3.5789596
1915.4534445; 655.1592886; 666.8819121; 2.0792825; 0.0001768; 40.4631918; 3.5607231
1917.4528740; 653.4129927; 665.9081697; 2.0796347; 0.0001727; 40.6387589; 3.5315247
1919.4523035; 651.6670347; 664.9338282; 2.0799674; 0.0001601; 40.8121403; 3.4920527
1921.4517329; 649.9213243; 663.9588806; 2.0802925; 0.0001685; 40.9828625; 3.4747150
1923.4511624; 648.1760077; 662.9833814; 2.0806413; 0.0001787; 41.1520341; 3.4473913
1925.4505919; 646.4310781; 662.0072816; 2.0810039; 0.0001841; 41.3191910; 3.4098878
1927.4500214; 644.6863951; 661.0304782; 2.0813748; 0.0001865; 41.4838668; 3.3933192
1929.4494509; 642.9421784; 660.0530817; 2.0817495; 0.0001885; 41.6470961; 3.3676447
1931.4488804; 641.1983473; 659.0750373; 2.0821288; 0.0001909; 41.8084602; 3.3317752
1933.4483098; 639.4547579; 658.0962534; 2.0825130; 0.0001934; 41.9674951; 3.3159426
1935.4477393; 637.7116675; 657.1168627; 2.0829024; 0.0001961; 42.1251781; 3.2919839
1937.4471688; 635.9689823; 656.1368003; 2.0832973; 0.0001989; 42.2811401; 3.2574936
1939.4465983; 634.2265383; 655.1559611; 2.0836981; 0.0002019; 42.4349039; 3.2423300
1941.4460278; 632.4846212; 654.1744922; 2.0841048; 0.0002050; 42.5874006; 3.2200557
1943.4454572; 630.7431332; 653.1923243; 2.0845180; 0.0002082; 42.7383111; 3.1866794
1945.4448867; 629.0018945; 652.2093411; 2.0849377; 0.0002116; 42.8871347; 3.1721198
1947.4443162; 627.2612060; 651.2256972; 2.0853641; 0.0002151; 43.0347671; 3.1515007
1949.4437457; 625.5209725; 650.2413227; 2.0857980; 0.0002189; 43.1809401; 3.1189920
1951.4431752; 623.7810068; 649.2560946; 2.0862389; 0.0002221; 43.3251197; 3.1049803
1953.4426047; 622.0416111; 648.2701689; 2.0866865; 0.0002264; 43.4681766; 3.0859855
1955.4420341; 620.3026936; 647.2834733; 2.0871455; 0.0002327; 43.6098933; 3.0540933
1957.4414636; 618.5640839; 646.2958881; 2.0876092; 0.0002303; 43.7496935; 3.0407789
1959.4408931; 616.8260127; 645.3075461; 2.0880787; 0.0002576; 43.8884419; 3.0236585
1961.4403226; 615.0885335; 644.3183442; 2.0886658; 0.0003297; 44.0259754; 2.9936424
1963.4397521; 613.3519301; 643.3280844; 2.0894543; 0.0004642; 44.1617217; 2.9803817
1965.4391816; 611.6163441; 642.3362896; 2.0904617; 0.0004642; 44.2964535; 2.9640065
1967.4386110; 609.8807704; 641.3424106; 2.0912043; 0.0002786; 44.4300398; 2.9315147
1969.4380405; 608.1470075; 640.3481572; 2.0917550; 0.0002851; 44.5617678; 2.9184250
1971.4374700; 606.4128667; 639.3523832; 2.0923152; 0.0002365; 44.6925220; 2.9026438
1973.4368995; 604.6789243; 638.3556535; 2.0926516; 0.0001002; 44.8221907; 2.8714497
1975.4363290; 602.9458430; 637.3588573; 2.0928544; 0.0001121; 44.9500979; 2.8596329
1977.4357585; 601.2125637; 636.3614231; 2.0931214; 0.0001822; 45.0771181; 2.8449901
1979.4351879; 599.4800180; 635.3635549; 2.0936188; 0.0003153; 45.2031336; 2.8158645
1981.4346174; 597.7480052; 634.3646229; 2.0942650; 0.0003221; 45.3275141; 2.8035750
1983.4340469; 596.0166921; 633.3646094; 2.0949025; 0.0003113; 45.4510136; 2.7879995
1985.4334764; 594.2859212; 632.3634746; 2.0955039; 0.0002903; 45.5734951; 2.7588242
1987.4329059; 592.5557389; 631.3613085; 2.0961069; 0.0003165; 45.6943716; 2.7468489
1989.4323354; 590.8261978; 630.3580524; 2.0967674; 0.0003406; 45.8144067; 2.7315999
1991.4317648; 589.0974034; 629.3536572; 2.0974643; 0.0003565; 45.9334643; 2.7039741
1993.4311943; 587.3692296; 628.3479796; 2.0981856; 0.0003644; 46.0510147; 2.6924463
1995.4306238; 585.6418420; 627.3410740; 2.0989216; 0.0003721; 46.1677665; 2.6776095
1997.4300533; 583.9152557; 626.3329135; 2.0996741; 0.0003806; 46.2835830; 2.6514610
1999.4294828; 582.1893055; 625.3233612; 2.1004450; 0.0003906; 46.3979835; 2.6404372
2001.4289122; 580.4642230; 624.3125075; 2.1012357; 0.0003995; 46.5116287; 2.6261642
2003.4283417; 578.7400255; 623.3003218; 2.1020416; 0.0004067; 46.6243849; 2.6015125
2005.4277712; 577.0164691; 622.2866064; 2.1028912; 0.0004460; 46.7358144; 2.5910326
2007.4272007; 575.2940025; 621.2714654; 2.1038195; 0.0004739; 46.8465316; 2.5774615
2009.4266302; 573.5724930; 620.2546954; 2.1047734; 0.0004803; 46.9564099; 2.5535826
2011.4260597; 571.8518890; 619.2362435; 2.1057212; 0.0004659; 47.0650172; 2.5432521
2013.4254891; 570.1322455; 618.2161944; 2.1066413; 0.0004620; 47.1729366; 2.5299414
2015.4249186; 568.4135435; 617.1945515; 2.1075796; 0.0004765; 47.2800468; 2.5068324
2017.4243481; 566.6958003; 616.1712641; 2.1085442; 0.0004882; 47.3859399; 2.4967704
2019.4237776; 564.9790731; 615.1463102; 2.1095319; 0.0005002; 47.4911732; 2.4838572
2021.4232071; 563.2633676; 614.1196374; 2.1105449; 0.0005131; 47.5956314; 2.4612978
2023.4226366; 561.5487129; 613.0912029; 2.1115839; 0.0005262; 47.6989152; 2.4514249
2025.4220660; 559.8351455; 612.0609675; 2.1126492; 0.0005396; 47.8015628; 2.4388192
2027.4214955; 558.1226845; 611.0288804; 2.1137417; 0.0005533; 47.9034644; 2.4167718
2029.4209250; 556.4113762; 609.9949054; 2.1148620; 0.0005674; 48.0042314; 2.4070736
2031.4203545; 554.7012366; 608.9589862; 2.1160107; 0.0005818; 48.1043842; 2.3947483
2033.4197840; 552.9922926; 607.9210719; 2.1171887; 0.0005965; 48.2038177; 2.3731755
2035.4192135; 551.2846126; 606.8811350; 2.1183965; 0.0006117; 48.3021535; 2.3636377
2037.4186429; 549.5781900; 605.8391006; 2.1196349; 0.0006272; 48.3998956; 2.3515613
2039.4180724; 547.8730596; 604.7949175; 2.1209046; 0.0006429; 48.4969427; 2.3304312
2041.4175019; 546.1693152; 603.7485689; 2.1222064; 0.0006593; 48.5929266; 2.3210382
2043.4169314; 544.4669213; 602.6999566; 2.1235411; 0.0006758; 48.6883356; 2.3091726
2045.4163609; 542.7659272; 601.6490333; 2.1249088; 0.0006923; 48.7830716; 2.2884481
2047.4157904; 541.0664575; 600.5957995; 2.1263086; 0.0007077; 48.8767763; 2.2791003
2049.4152198; 539.3684087; 599.5401195; 2.1277328; 0.0007082; 48.9699200; 2.2672840
2051.4146493; 537.6718512; 598.4820386; 2.1291284; 0.0006879; 49.0624053; 2.2469384
2053.4140788; 535.9767055; 597.4215545; 2.1305427; 0.0007324; 49.1538890; 2.2379043
2055.4135083; 534.2831659; 596.3586224; 2.1320544; 0.0007745; 49.2448359; 2.2265188
2057.4129378; 532.5914021; 595.2931532; 2.1336320; 0.0008037; 49.3351538; 2.2067546
2059.4123672; 530.9011329; 594.2248339; 2.1352601; 0.0008240; 49.4245071; 2.1977827
2061.4117967; 529.2127629; 593.1538178; 2.1369274; 0.0008442; 49.5133368; 2.1865470
2063.4112262; 527.5263020; 592.0800164; 2.1386363; 0.0008654; 49.6015545; 2.1671228
2065.4106557; 525.8414327; 591.0031263; 2.1403882; 0.0008869; 49.6888341; 2.1582561
2067.4100852; 524.1586521; 589.9233635; 2.1421831; 0.0009087; 49.7756044; 2.1473469
2069.4095147; 522.4779574; 588.8406233; 2.1440219; 0.0009309; 49.8617863; 2.1281471
2071.4089441; 520.7989535; 587.7545447; 2.1459060; 0.0009536; 49.9470509; 2.1193453
2073.4083736; 519.1222338; 586.6654033; 2.1478355; 0.0009766; 50.0318184; 2.1088128
2075.4078031; 517.4477921; 585.5730866; 2.1498114; 0.0010000; 50.1160224; 2.0896468
2077.4072326; 515.7751544; 584.4771725; 2.1518350; 0.0010239; 50.1993217; 2.0808533
2079.4066621; 514.1050016; 583.3779924; 2.1539064; 0.0010483; 50.2821334; 2.0707457
2081.4060916; 512.4373328; 582.2754308; 2.1560271; 0.0010732; 50.3644077; 2.0513744
2083.4055210; 510.7716016; 581.1690060; 2.1581985; 0.0010986; 50.4457800; 2.0425121
2085.4049505; 509.1085630; 580.0590968; 2.1604210; 0.0011252; 50.5266705; 2.0328647
2087.4043800; 507.4482238; 578.9455822; 2.1626981; 0.0011529; 50.6070506; 2.0129852
2089.4038095; 505.7899868; 577.8279289; 2.1650291; 0.0011784; 50.6865191; 2.0040610
2091.4032390; 504.1346619; 576.7065529; 2.1674210; 0.0012251; 50.7655117; 1.9950088
2093.4026685; 502.4823010; 575.5812662; 2.1699388; 0.0012938; 50.8440255; 1.9745693
2095.4020979; 500.8325342; 574.4515230; 2.1725512; 0.0013189; 50.9216158; 1.9652316
2097.4015274; 499.1859447; 573.3175696; 2.1752047; 0.0013289; 50.9987220; 1.9558453
2099.4009569; 497.5421988; 572.1791267; 2.1778586; 0.0013267; 51.0753443; 1.9357039
2101.4003864; 495.9016004; 571.0363846; 2.1805452; 0.0013607; 51.1510645; 1.9259611
2103.3998159; 494.2640622; 569.8891460; 2.1832976; 0.0013907; 51.2262925; 1.9168725
2105.3992454; 492.6296558; 568.7373137; 2.1861046; 0.0014169; 51.3010560; 1.8983301
2107.3986748; 490.9986361; 567.5809409; 2.1889609; 0.0014403; 51.3749891; 1.8886016
2109.3981043; 489.3709058; 566.4198433; 2.1918618; 0.0014597; 51.4484378; 1.8801999
2111.3975338; 487.7464932; 565.2539444; 2.1947966; 0.0014753; 51.5214558; 1.8639916
2113.3969633; 486.1256415; 564.0833471; 2.1977544; 0.0014834; 51.5937423; 1.8550415
2115.3963928; 484.5082309; 562.9079219; 2.2007249; 0.0014858; 51.6655814; 1.8478795
2117.3958223; 482.8942420; 561.7276407; 2.2036944; 0.0014835; 51.7370438; 1.8345607
2119.3952517; 481.2838618; 560.5426571; 2.2066498; 0.0014728; 51.8078938; 1.8267459
2121.3946812; 479.6769512; 559.3529184; 2.2095805; 0.0014569; 51.8783457; 1.8209106
2123.3941107; 478.0734433; 558.1584522; 2.2124744; 0.0014370; 51.9484775; 1.8100529
2125.3935402; 476.4734563; 556.9594490; 2.2153220; 0.0014115; 52.0180975; 1.8030340
2127.3929697; 474.8768413; 555.7559227; 2.2181166; 0.0013828; 52.0873549; 1.7980692
2129.3923991; 473.2835052; 554.5479455; 2.2208510; 0.0013522; 52.1563301; 1.7886654
2131.3918286; 471.6935050; 553.3357143; 2.2235230; 0.0013206; 52.2248541; 1.7818467
2133.3912581; 470.1066821; 552.1192671; 2.2261313; 0.0012882; 52.2930277; 1.7772580
2135.3906876; 468.5229903; 550.8987310; 2.2286761; 0.0012650; 52.3609372; 1.7686914
2137.3901171; 466.9424518; 549.6742169; 2.2312239; 0.0012834; 52.4284321; 1.7616563
2139.3895466; 465.3652109; 548.4457933; 2.2337656; 0.0012406; 52.4955723; 1.7569398
2141.3889760; 463.7907349; 547.2132393; 2.2361767; 0.0011751; 52.5624473; 1.7479938
2143.3884055; 462.2193097; 545.9770961; 2.2384817; 0.0011307; 52.6288974; 1.7403196
2145.3878350; 460.6507548; 544.7374551; 2.2407065; 0.0010983; 52.6949726; 1.7354230
2147.3872645; 459.0846271; 543.4941349; 2.2428753; 0.0010711; 52.7607795; 1.7265573
2149.3866940; 457.5213861; 542.2476383; 2.2449909; 0.0010451; 52.8261688; 1.7185067
2151.3861235; 455.9608361; 540.9979459; 2.2470522; 0.0010162; 52.8911729; 1.7134857
2153.3855529; 454.4025352; 539.7448490; 2.2490554; 0.0009902; 52.9559077; 1.7044950
2155.3849824; 452.8469407; 538.4888427; 2.2510215; 0.0009764; 53.0202244; 1.6958364
2157.3844119; 451.2938543; 537.2298880; 2.2528904; 0.0008666; 53.0841371; 1.6904626
2159.3838414; 449.7424618; 535.9678463; 2.2544840; 0.0007501; 53.1477707; 1.6808654
2161.3832709; 448.1932631; 534.7036674; 2.2559727; 0.0007394; 53.2109676; 1.6730686
2163.3827004; 446.6456549; 533.4369388; 2.2574912; 0.0007983; 53.2737969; 1.6682432
2165.3821298; 445.1006559; 532.1682209; 2.2591679; 0.0008592; 53.3363714; 1.6595403
2167.3815593; 443.5575614; 530.8966721; 2.2608534; 0.0008266; 53.3985466; 1.6515171
2169.3809888; 442.0164287; 529.6224524; 2.2624812; 0.0008046; 53.4603494; 1.6464844
2171.3804183; 440.4777657; 528.3461016; 2.2640720; 0.0007866; 53.5218929; 1.6377463
2173.3798478; 438.9408389; 527.0671065; 2.2656248; 0.0007665; 53.5830396; 1.6298140
2175.3792773; 437.4056986; 525.7856119; 2.2671355; 0.0007437; 53.6438210; 1.6248878
2177.3787067; 435.8729223; 524.5022181; 2.2686012; 0.0007323; 53.7043502; 1.6167191
2179.3781362; 434.3417825; 523.2163559; 2.2700948; 0.0007618; 53.7645074; 1.6091638
2181.3775657; 432.8126494; 521.9281863; 2.2716718; 0.0008236; 53.8243168; 1.6042903
2183.3769952; 431.2860020; 520.6378112; 2.2733737; 0.0008363; 53.8838790; 1.5962169
2185.3764247; 429.7611288; 519.3446366; 2.2748949; 0.0006852; 53.9430761; 1.5872479
2187.3758541; 428.2382096; 518.0494732; 2.2761942; 0.0006378; 54.0018762; 1.5820751
2189.3752836; 426.7166267; 516.7520974; 2.2774524; 0.0006204; 54.0604211; 1.5744464
2191.3747131; 425.1967455; 515.4529131; 2.2786747; 0.0006022; 54.1186208; 1.5655639
2193.3741426; 423.6786361; 514.1520752; 2.2798626; 0.0005868; 54.1764302; 1.5605261
2195.3735721; 422.1617866; 512.8492273; 2.2810214; 0.0005722; 54.2339923; 1.5531733
2197.3730016; 420.6464570; 511.5446692; 2.2821508; 0.0005574; 54.2912225; 1.5440498
2199.3724310; 419.1328186; 510.2386266; 2.2832510; 0.0005433; 54.3480568; 1.5390504
2201.3718605; 417.6203419; 508.9307175; 2.2843233; 0.0005294; 54.4046480; 1.5319332
2203.3712900; 416.1092590; 507.6212155; 2.2853682; 0.0005158; 54.4609191; 1.5227016
2205.3707195; 414.5997653; 506.3103623; 2.2863861; 0.0005026; 54.5167935; 1.5177694
2207.3701490; 413.0913507; 504.9977852; 2.2873779; 0.0004896; 54.5724300; 1.5108465
2209.3695785; 411.5842240; 503.6837338; 2.2883442; 0.0004769; 54.6277565; 1.5016250
2211.3690079; 410.0785659; 502.3684335; 2.2892852; 0.0004645; 54.6826898; 1.4967773
2213.3684374; 408.5739240; 501.0515554; 2.2902016; 0.0004524; 54.7373910; 1.4900036
2215.3678669; 407.0704762; 499.7333184; 2.2910949; 0.0004411; 54.7917903; 1.4808827
2217.3672964; 405.5683654; 498.4139096; 2.2919641; 0.0004282; 54.8458032; 1.4761279
2219.3667259; 404.0672251; 497.0930746; 2.2928081; 0.0004175; 54.8995897; 1.4694642
2221.3661554; 402.5671912; 495.7709877; 2.2936369; 0.0004115; 54.9530812; 1.4604066
